id,title,authors,date,tags,URL,author,tickers,article_content,url
85,KRE March 2024 Options Begin Trading,,"April 03, 2023 — 11:05 am EDT","['Markets', 'Stocks', 'Options']",,BNK Invest,[],"April 03, 2023 — 11:05 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


Investors in SPDR Series Trust- SPDR S&P Regional Banking ETF (Symbol: KRE) saw new options become available today, for the March 2024 expiration.  One of the key inputs that goes into the price an option buyer is willing to pay, is the time value, so with 360 days until expiration the newly available contracts represent a possible opportunity for sellers of puts or calls to achieve a higher premium than would be available for the contracts with a closer expiration.   At Stock Options Channel, our YieldBoost formula has looked up and down the KRE options chain for the new March 2024 contracts and identified one put and one call contract of particular interest.
The put contract at the $43.00 strike price has a current bid of $5.00.  If an investor was to sell-to-open that put contract, they are committing to purchase the stock at $43.00, but will also collect the premium, putting the cost basis of the shares at $38.00 (before broker commissions).  To an investor already interested in purchasing shares of KRE, that could represent an attractive alternative to paying $43.68/share today.


Because the $43.00 strike represents an approximate 2% discount to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the put contract would expire worthless.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  Stock Options Channel will track those odds over time to see how they change, publishing a chart of those numbers on our website under the contract detail page for this contract.  Should the contract expire worthless, the premium would represent a 11.63% return on the cash commitment, or 11.79% annualized — at Stock Options Channel we call this the YieldBoost.



Below is a chart showing the trailing twelve month trading history for SPDR Series Trust- SPDR S&P Regional Banking ETF, and highlighting in green where the $43.00 strike is located relative to that history:












Turning to the calls side of the option chain, the call contract at the $44.00 strike price has a current bid of $5.80.  If an investor was to purchase shares of KRE stock at the current price level of $43.68/share, and then sell-to-open that call contract as a ""covered call,"" they are committing to sell the stock at $44.00.  Considering the call seller will also collect the premium, that would drive a total return (excluding dividends, if any) of 14.01% if the stock gets called away at the March 2024 expiration (before broker commissions).  Of course, a lot of upside could potentially be left on the table if KRE shares really soar, which is why looking at the trailing twelve month trading history for SPDR Series Trust- SPDR S&P Regional Banking ETF, as well as studying the business fundamentals becomes important.   Below is a chart showing KRE's trailing twelve month trading history, with the $44.00 strike highlighted in red:















Considering the fact that the $44.00 strike represents an approximate 1% premium to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the covered call contract would expire worthless, in which case the investor would keep both their shares of stock and the premium collected.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  On our website under the contract detail page for this contract, Stock Options Channel will track those odds over time to see how they change and publish a chart of those numbers (the trading history of the option contract will also be charted).   Should the covered call contract expire worthless, the premium would represent a 13.28% boost of extra return to the investor, or 13.46% annualized, which we refer to as the YieldBoost.



Meanwhile, we calculate the actual trailing twelve month volatility (considering the last 250 trading day closing values as well as today's price of $43.68) to be 32%.  For more put and call options contract ideas worth looking at, visit StockOptionsChannel.com.

Top YieldBoost Calls of the S&P 500 »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/kre-march-2024-options-begin-trading
81,Bullish Two Hundred Day Moving Average Cross - INT,,"April 03, 2023 — 11:06 am EDT","['Markets', 'Stocks', 'Energy']",,BNK Invest,[],"April 03, 2023 — 11:06 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Monday, shares of World Fuel Services Corp. (Symbol: INT) crossed above their 200 day moving average of $26.01, changing hands as high as $26.40 per share.  World Fuel Services Corp. shares are currently trading up about 1.9% on the day.  The chart below shows the one year performance of INT shares, versus its 200 day moving average:












Looking at the chart above, INT's low point in its 52 week range is $19.29 per share, with $30.645 as the 52 week high point — that compares with a last trade of $26.07.



		




Click here to find out which 9 other energy stocks recently crossed above their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/bullish-two-hundred-day-moving-average-cross-int
82,EEM March 2024 Options Begin Trading,,"April 03, 2023 — 11:05 am EDT","['Markets', 'Stocks', 'Options']",,BNK Invest,[],"April 03, 2023 — 11:05 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


Investors in iShares Trust - iShares MSCI Emerging Markets ETF (Symbol: EEM) saw new options become available today, for the March 2024 expiration.  One of the key data points that goes into the price an option buyer is willing to pay, is the time value, so with 360 days until expiration the newly available contracts represent a potential opportunity for sellers of puts or calls to achieve a higher premium than would be available for the contracts with a closer expiration.   At Stock Options Channel, our YieldBoost formula has looked up and down the EEM options chain for the new March 2024 contracts and identified one put and one call contract of particular interest.
The put contract at the $39.00 strike price has a current bid of 63 cents.  If an investor was to sell-to-open that put contract, they are committing to purchase the stock at $39.00, but will also collect the premium, putting the cost basis of the shares at $38.37 (before broker commissions).  To an investor already interested in purchasing shares of EEM, that could represent an attractive alternative to paying $39.37/share today.


Because the $39.00 strike represents an approximate 1% discount to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the put contract would expire worthless.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  Stock Options Channel will track those odds over time to see how they change, publishing a chart of those numbers on our website under the contract detail page for this contract.  Should the contract expire worthless, the premium would represent a 1.62% return on the cash commitment, or 1.64% annualized — at Stock Options Channel we call this the YieldBoost.



Below is a chart showing the trailing twelve month trading history for iShares Trust - iShares MSCI Emerging Markets ETF, and highlighting in green where the $39.00 strike is located relative to that history:












Turning to the calls side of the option chain, the call contract at the $40.00 strike price has a current bid of $1.35.  If an investor was to purchase shares of EEM stock at the current price level of $39.37/share, and then sell-to-open that call contract as a ""covered call,"" they are committing to sell the stock at $40.00.  Considering the call seller will also collect the premium, that would drive a total return (excluding dividends, if any) of 5.03% if the stock gets called away at the March 2024 expiration (before broker commissions).  Of course, a lot of upside could potentially be left on the table if EEM shares really soar, which is why looking at the trailing twelve month trading history for iShares Trust - iShares MSCI Emerging Markets ETF, as well as studying the business fundamentals becomes important.   Below is a chart showing EEM's trailing twelve month trading history, with the $40.00 strike highlighted in red:















Considering the fact that the $40.00 strike represents an approximate 2% premium to the current trading price of the stock (in other words it is out-of-the-money by that percentage), there is also the possibility that the covered call contract would expire worthless, in which case the investor would keep both their shares of stock and the premium collected.  The current analytical data (including greeks and implied greeks) suggest the current odds of that happening are 99%.  On our website under the contract detail page for this contract, Stock Options Channel will track those odds over time to see how they change and publish a chart of those numbers (the trading history of the option contract will also be charted).   Should the covered call contract expire worthless, the premium would represent a 3.43% boost of extra return to the investor, or 3.48% annualized, which we refer to as the YieldBoost.



Meanwhile, we calculate the actual trailing twelve month volatility (considering the last 250 trading day closing values as well as today's price of $39.37) to be 21%.  For more put and call options contract ideas worth looking at, visit StockOptionsChannel.com.

Top YieldBoost Calls of the S&P 500 »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/eem-march-2024-options-begin-trading
89,Marathon Oil (MRO) Shares Cross Above 200 DMA,,"April 03, 2023 — 11:04 am EDT","['Markets', 'Stocks', 'Energy']",,BNK Invest,[],"April 03, 2023 — 11:04 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Monday, shares of Marathon Oil Corp. (Symbol: MRO) crossed above their 200 day moving average of $25.96, changing hands as high as $26.44 per share.  Marathon Oil Corp. shares are currently trading up about 9.1% on the day.  The chart below shows the one year performance of MRO shares, versus its 200 day moving average:












Looking at the chart above, MRO's low point in its 52 week range is $19.42 per share, with $33.42 as the 52 week high point — that compares with a last trade of $26.12. The MRO DMA information above was sourced from TechnicalAnalysisChannel.com


Click here to find out which 9 other energy stocks recently crossed above their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/marathon-oil-mro-shares-cross-above-200-dma
6,Why Apple Stock Was Up 11% in March,,"April 03, 2023 — 09:16 pm EDT",['Markets'],,Jeremy Bowman,[],"April 03, 2023 — 09:16 pm EDT

      Written by
                        Jeremy Bowman for                             
        




The Motley Fool ->


Shares of Apple (NASDAQ: AAPL) were moving higher last month as the tech giant trended with gains in the broader tech sector as tech stocks bounced back from the collapse of Silicon Valley Bank and fears of a recession seemed to cool off later in the month.
There was no single driver of the stock's gains in March, though it benefited from high-profile analyst upgrades, previews of its upcoming mixed-reality headset, and signs that it's continuing to focus on cost-cutting.
According to data from S&P Global Market Intelligence, the stock finished March up 11%. As you can see from the chart below, the stock's gains tracked with the Nasdaq, but it rose more aggressively.

^IXIC data by YCharts.
Early in March, the company got a number of bullish analyst notes. JPMorgan said that iPhone demand is high compared to Apple's competitors, while Jefferies also found that demand was strong. 
Meanwhile, Morgan Stanley boosted its price target from $175 to $180, reiterating an overweight rating and citing ""pent-up"" iPhone demand and a reacceleration in its services business. 
Shortly after that, Goldman Sachs initiated coverage with a buy rating and a price target of $199, noting the company's growing installed base of users. 
In the week of March 13, the stock started gaining again as tech stocks rebounded after Silicon Valley Bank collapsed, and reports confirmed that the company was planning to launch a mixed reality headset in 2023 as CEO Tim Cook pushed the company to release its device this year, according to Financial Times.
Bloomberg also reported that Apple was delaying some bonuses and expanding its hiring freeze, a sign it's expanding its cost-cutting efforts as it faces macroeconomic headwinds.
Among the big tech companies, Apple is the only one that has not announced major layoffs, but it's still a cyclical business. It can't escape the overarching in tech as recessionary threats have cooled off demand, and difficult comparisons have made growth numbers weak.
Towards the end of the month, the company also introduced its own buy-now-pay-later product, ""Apple Pay Later,"" extending the reach of its payments business.
To start April, Bloomberg reported that the company is cutting a small number of corporate retail positions, another reflection of cost-cutting, and UBS said that iPhone sell-through was down 3% in February year over year, an improvement from previous months, but still a decline.
Apple shares are expensive, but its gains last month show investors are willing to pay up for quality. Even in tough times, the company appears to be strengthening its competitive advantages and putting distance between itself and challengers like Samsung and Alphabet, which should help support its elevated valuation.
10 stocks we like better than AppleWhen our analyst team has a stock tip, it can pay to listen. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor, has tripled the market.*
They just revealed what they believe are the ten best stocks for investors to buy right now... and Apple wasn't one of them! That's right -- they think these 10 stocks are even better buys.
See the 10 stocks
 
*Stock Advisor returns as of March 8, 2023
 
Suzanne Frey, an executive at Alphabet, is a member of The Motley Fool's board of directors. JPMorgan Chase is an advertising partner of The Ascent, a Motley Fool company. Jeremy Bowman has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Alphabet, Apple, Goldman Sachs Group, JPMorgan Chase, and Jefferies Financial Group. The Motley Fool has a disclosure policy.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/why-apple-stock-was-up-11-in-march
88,MUR Crosses Above Key Moving Average Level,,"April 03, 2023 — 11:05 am EDT","['Markets', 'Stocks', 'Energy']",,BNK Invest,[],"April 03, 2023 — 11:05 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Monday, shares of Murphy Oil Corp (Symbol: MUR) crossed above their 200 day moving average of $39.48, changing hands as high as $40.12 per share.  Murphy Oil Corp shares are currently trading up about 7.4% on the day.  The chart below shows the one year performance of MUR shares, versus its 200 day moving average:












Looking at the chart above, MUR's low point in its 52 week range is $25.97 per share, with $51.285 as the 52 week high point — that compares with a last trade of $39.67.



		




Click here to find out which 9 other energy stocks recently crossed above their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/mur-crosses-above-key-moving-average-level
87,VYM Makes Bullish Cross Above Critical Moving Average,,"April 03, 2023 — 11:05 am EDT","['Markets', 'Stocks', 'ETFs']",,BNK Invest,[],"April 03, 2023 — 11:05 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Monday, shares of the Vanguard High Dividend Yield ETF (Symbol: VYM) crossed above their 200 day moving average of $105.72, changing hands as high as $106.53 per share.  Vanguard High Dividend Yield shares are currently trading up about 0.9% on the day.  The chart below shows the one year performance of VYM shares, versus its 200 day moving average:












Looking at the chart above, VYM's low point in its 52 week range is $94.59 per share, with $115.53 as the 52 week high point — that compares with a last trade of $106.29.




Click here to find out which 9 other ETFs recently crossed above their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/vym-makes-bullish-cross-above-critical-moving-average
86,XLV Crosses Above Key Moving Average Level,,"April 03, 2023 — 11:05 am EDT","['Markets', 'Stocks', 'ETFs']",,BNK Invest,[],"April 03, 2023 — 11:05 am EDT

      Written by
                        BNK Invest for                             
        




BNK Invest ->


In trading on Monday, shares of the The Health Care Select Sector SPDR Fund ETF (Symbol: XLV) crossed above their 200 day moving average of $130.35, changing hands as high as $130.37 per share.  The Health Care Select Sector SPDR Fund shares are currently trading up about 0.6% on the day.  The chart below shows the one year performance of XLV shares, versus its 200 day moving average:












Looking at the chart above, XLV's low point in its 52 week range is $118.75 per share, with $143.42 as the 52 week high point — that compares with a last trade of $130.27.




Click here to find out which 9 other ETFs recently crossed above their 200 day moving average »



The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/xlv-crosses-above-key-moving-average-level
7,Mild Upside Seen For Indonesia Stock Market,,"April 03, 2023 — 09:15 pm EDT",['Markets'],,RTTNews.com,[],"April 03, 2023 — 09:15 pm EDT

      Written by
                        RTTNews.com for                             
        




RTTNews ->


(RTTNews) - The Indonesia stock market on Monday ended the two-day slide in which it had slumped almost 35 points or 0.5 percent. The Jakarta Composite Index now sits just above the 6,825-point plateau and it may tick higher again on Tuesday.
The global forecast for the Asian markets is a study in contrasts, with gains among oil stocks likely offset by weakness among the technology shares. The European and U.S. markets were mixed and the Asian bourses figure to follow suit.
The JCI finished modestly higher on Monday following mixed performances from the financials, cement companies and resource stocks.
For the day, the index added 21.90 points or 0.32 percent to finish at 6,827.17.
Among the actives, Bank CIMB Niaga rallied 2.36 percent, while Bank Central Asia collected 0.57 percent, Bank Mandiri absolutely cratered 49.03 percent, Bank Rakyat Indonesia strengthened 1.48 percent, Indosat Ooredoo Hutchison tumbled 1.80 percent, Indocement fell 0.24 percent, Semen Indonesia improved 0.79 percent, Indofood Suskes shed 0.40 percent, United Tractors dropped 0.86 percent, Energi Mega Persada soared 2.68 percent, Astra Agro Lestari spiked 2.47 percent, Vale Indonesia jumped 1.88 percent, Timah lost 0.49 percent, Bumi Resources surged 3.15 percent and Astra International, Aneka Tambang, Bank Danamon Indonesia and Bank Negara Indonesia were unchanged.
The lead from Wall Street is incongruous as the Dow and S&P opened higher and finished the same way, while the NASDAQ opened in the red and remained there throughout the session.
The Dow surged 327.00 points or 0.98 percent to finish at 33,601.15, while the NASDAQ dropped 32.45 points or 0.27 percent to end at 12,189.45 and the S&P 500 added 15.20 points or 0.37 percent to close at 4,124.51.
The strength on Wall Street rose the back of the energy sector as crude oil prices surged, while technology stocks ebbed on fears over the outlook for interest rates.
Oil prices rose sharply on Monday, buoyed by the decision of OPEC+ oil producers to cut output by around 1.16 million barrels per day. West Texas Intermediate Crude oil futures for May ended higher by $4.75 or 6.3 percent at $80.42 a barrel.
In economic news, the Institute for Supply Management said manufacturing activity in the U.S. contracted at a slightly faster rate in March. Also, the Commerce Department unexpectedly showed a slight decrease in U.S. construction spending in February. 
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/mild-upside-seen-for-indonesia-stock-market-0
8,Loblaw Recalls PC Sesame Wonton Chopped Salad Kit Due To Undeclared Allergens,,"April 03, 2023 — 09:13 pm EDT",['Markets'],,RTTNews.com,[],"April 03, 2023 — 09:13 pm EDT

      Written by
                        RTTNews.com for                             
        




RTTNews ->


(RTTNews) - Loblaw Companies Ltd. has recalled the PC Sesame Wonton Chopped Salad Kit, 347 g citing undeclared allergens.
The product contains milk, egg and mustard, which are not declared on the product label.
 
The product marked with UPC: 060383023157, best before date BB: 2023 AL 09 and lot code B083011.
The recalled product was sold in western Canada from March 28 to March 30, 2023, at Extra Foods, Independent, NOFRILLS, Real Canadian Superstore, Real Canadian Wholesale Club, Shoppers Drug Mart.
There have been no reported cases of illness relating to the product.
Consumers who have purchased ""PC Sesame Wonton Chopped Salad Kit, 347 g"" are urged to return them to the place of purchase for a full refund. 
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/loblaw-recalls-pc-sesame-wonton-chopped-salad-kit-due-to-undeclared-allergens
96,Saudi Arabia Pumps $38 billion Into Video Games,,"April 03, 2023 — 08:00 pm EDT",['Markets'],,The Daily Upside,[],"April 03, 2023 — 08:00 pm EDT

      Written by
                        The Daily Upside for                             
        




The Motley Fool ->


For more crisp and insightful business and economic news, subscribe to 
  The Daily Upside newsletter. 
  It's completely free and we guarantee you'll learn something new every day.
Saudi Arabia produces 11 million barrels of oil a day -- and zero video games. But that ratio could soon change.
The country's Public Investment Fund will funnel $38 billion into its e-sports subsidiary Savvy Gaming Group to turn the company into a studio that develops and publishes video games.
The gaming market for years now has been bigger than the movie and music industries combined, so launching a studio may be a more obvious choice than it might appear as Saudi Arabia develops its economy in areas that don't involve, say, unexpectedly having to slash the output of fossil fuels. Even so, Savvy pivoting to developing and publishing games is quite a bold move for the PIF seeing as Saudi Arabia hasn't exactly been a gaming development mecca.
To be sure, if you're going to spin up an entire industry from scratch, a $38 billion investment is not a bad starting point, but there's no guarantee of success. Google, a company that you think would have the capital and nerdy caché necessary to pull off a foray into the gaming world, shut down its Stadia cloud gaming division earlier this year after making barely a dent in the industry. Savvy will of course have its own unique hurdles:
When in Riyadh: Even if Savvy never produces a single profitable game, it may still serve its purpose. The PIF has previously invested billions in gaming companies around the world, and Ward told Bloomberg: ""Part of our mandate is to help partners and other companies come to Saudi and choose Riyadh over some other place to establish a publishing business or distribution business to serve the region."" Usually, the point of a new venture isn't to get crowded by competition, but it looks like Saudi will take what it can get.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/saudi-arabia-pumps-%2438-billion-into-video-games
97,FTC Overturns Approval of $7 Billion Illumina-Grail Deal,,"April 03, 2023 — 08:00 pm EDT",['Markets'],,The Daily Upside,[],"April 03, 2023 — 08:00 pm EDT

      Written by
                        The Daily Upside for                             
        




The Motley Fool ->


For more crisp and insightful business and economic news, subscribe to 
  The Daily Upside newsletter. 
  It's completely free and we guarantee you'll learn something new every day.
It's probably too late to put the champagne back in the bottle.
Some six months after biotech giant Illumina gained regulatory approval for its $7 billion acquisition of cancer-screening company Grail, the Federal Trade Commission is stepping in to overturn the decision and putting the kibosh on the entire deal.
Illumina and Grail are the Rachel and Ross of the biotech world, running a years-long on-again, off-again relationship. Grail began its life as a subsidiary of the gene-sequencing machine manufacturer, but was spun off in 2017 with the parent-company retaining 20% ownership. Its early cancer detection tests quickly took off, and Grail promptly raised over $1 billion in a fundraising round backed by high-profile names like Bill Gates, Jeff Bezos, and Google Ventures. By September 2020, Illumina decided it wanted to bring Grail and its industry-leading technology back into the family home, and, after a dust-up with the FTC, an administrative law judge last September rejected the anticompetitive allegations and ruled Illumina could move forward with the reunion.
But the FTC quickly appealed the decision, and now Illumina may need to find a cure for whiplash. On Monday, the agency unanimously voted 4-0 to reverse the ruling and ordered Illumina to unwind the acquisition:
EU, Too: Illumina has already said it will appeal the FTC's decision in federal court, and that bringing Grail back into its fold would ""expand the availability, affordability and profitability"" of its cancer-screening tests. But its problems won't end there. Illumina is also facing heat in the EU, where the European Commission is expected to soon fine the company up to 10% of its annual profits -- or nearly half a billion dollars -- for closing its acquisition in August before regulators could complete their review of the deal, and is expected to issue a similar divestment decision in the coming weeks. Maybe they should've never spun out the company in the first place.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/ftc-overturns-approval-of-%247-billion-illumina-grail-deal
94,China Stock Market Poised To Open In The Green,,"April 03, 2023 — 08:30 pm EDT",['Markets'],,RTTNews.com,[],"April 03, 2023 — 08:30 pm EDT

      Written by
                        RTTNews.com for                             
        




RTTNews ->


(RTTNews) - The China stock market has tracked higher in three straight sessions, gathering more than 50 points or 1.7 percent along the way. The Shanghai Composite Index now sits just beneath the 3,300-point plateau and it may see additional support to open on Tuesday.
The global forecast for the Asian markets is a study in contrasts, with gains among oil stocks likely offset by weakness among the technology shares. The European and U.S. markets were mixed and the Asian bourses figure to follow suit.
The SCI finished modestly higher on Monday following gains from the properties and mixed performances from the financials and resource stocks.
For the day, the index advanced 23.54 points or 0.72 percent to finish at 3,296.40 after trading between 3,276.42 and 3,299.73. The Shenzhen Composite Index jumped 24.27 points or 1.14 percent to end at 2,149.02.
Among the actives, Industrial and Commercial Bank of China dipped 0.22 percent, while Bank of China shed 0.59 percent, China Construction Bank perked 0.17 percent, China Merchants Bank collected 0.29 percent, Bank of Communications slid 0.20 percent, China Life Insurance climbed 1.08 percent, Jiangxi Copper lost 0.51 percent, Aluminum Corp of China (Chalco) fell 0.18 percent, Yankuang Energy eased 0.17 percent, PetroChina strengthened 1.35 percent, China Petroleum and Chemical (Sinopec) skidded 1.07 percent, Huaneng Power tanked 2.10 percent, China Shenhua Energy dropped 0.99 percent, Gemdale rallied 2.62 percent, Poly Developments surged 3.47 percent, China Vanke improved 1.12 percent and Beijing Capital Development jumped 1.97 percent.
The lead from Wall Street is incongruous as the Dow and S&P opened higher and finished the same way, while the NASDAQ opened in the red and remained there throughout the session.
The Dow surged 327.00 points or 0.98 percent to finish at 33,601.15, while the NASDAQ dropped 32.45 points or 0.27 percent to end at 12,189.45 and the S&P 500 added 15.20 points or 0.37 percent to close at 4,124.51.
The strength on Wall Street rose the back of the energy sector as crude oil prices surged, while technology stocks ebbed on fears over the outlook for interest rates.
Oil prices rose sharply on Monday, buoyed by the decision of OPEC+ oil producers to cut output by around 1.16 million barrels per day. West Texas Intermediate Crude oil futures for May ended higher by $4.75 or 6.3 percent at $80.42 a barrel.
In economic news, the Institute for Supply Management said manufacturing activity in the U.S. contracted at a slightly faster rate in March. Also, the Commerce Department unexpectedly showed a slight decrease in U.S. construction spending in February. 
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/china-stock-market-poised-to-open-in-the-green
95,Walmart Revamps Website and Shifts Profits Focus,,"April 03, 2023 — 08:00 pm EDT",['Markets'],,The Daily Upside,[],"April 03, 2023 — 08:00 pm EDT

      Written by
                        The Daily Upside for                             
        




The Motley Fool ->


For more crisp and insightful business and economic news, subscribe to 
  The Daily Upside newsletter. 
  It's completely free and we guarantee you'll learn something new every day.
Walmart put a fresh coat of paint on its website, giving it the social media flair of a Pinterest board or Instagram feed designed to keep you scrolling and buying and scrolling and buying and scrolling and buying...
It's the latest attempt from an e-commerce giant to adapt to spending trends and entice customers to buy things they weren't necessarily looking for when they first signed on.
Ironically, the new version of the website takes its biggest cue from in-person shopping, which requires you to walk past a bunch of stuff you don't want before you get to the item you were looking for. Online shoppers are hit with infinite ads for sponsored products they never intended on perusing. Imagine going into the supermarket, asking where to find the Oreos, and the clerk pointing you toward Pepperidge Farm Milano's because the Campbell Soup Company is paying more to be on the shelves: That's the annoying side of e-commerce these days.
With consumer spending showing signs of a slowdown, Walmart's website redesign suggests it's looking to diversify its revenue streams much like some of its biggest e-commerce competitors:
Ad-filled Amazon: That kind of seller-focused approach can rub customers the wrong way. Take Amazon. According to The Washington Post, which Jeff Bezos also owns, Amazon averages 8.5 sponsored – or ""shill"" – results on the first page of product search queries. And when it's not sponsored products, it's often in-house brands that lack the positive reviews and quality craftsmanship most consumers are looking for. In its latest quarter, Amazon's main e-commerce business of selling products directly to consumers was down 2%, but that doesn't matter to old Jeff B. As long as ad and third-party sales were up 19% and 20%, respectively.
The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.

© 2023, Nasdaq, Inc. All Rights Reserved.










To add symbols:


These symbols will be available throughout the site during your session.
To add symbols:


These symbols will be available throughout the site during your session.",https://www.nasdaq.com/articles/walmart-revamps-website-and-shifts-profits-focus
